2015-02-04 07:08:31: -- Analysis Started by User
2015-02-04 07:08:32: Changes: 6,797, Conflicts: 0, CopyTime: 0, CopyState: 748/262, Errors: 0, All: 7816
2015-02-04 07:08:32: Left to Right: Copy File: 6797 Copy State: 748 
2015-02-04 07:08:32: -- Analysis Complete. Time 00:00:01, Speed: 6,800 files/s
2015-02-04 07:08:32: 
2015-02-04 07:08:34: == Sync Started by User
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-01/ListBox-01/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/ListBox/ListBox-02/ListBox-02/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/Links'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/MapsWP81-master'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/MapsWP81-master/MapsWP81-master'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/MapsWP81-master/MapsWP81-master/MapsWP81'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/MapsWP81-master/MapsWP81-master/MapsWP81/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/CodeLab/MapsWP81-master/MapsWP81-master/MapsWP81/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Maps/Links'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MessageDialog/MessageDialog-01/MessageDialog-01/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-01/MultiJanela-01/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-02/MultiJanela-02/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiJanela/MultiJanela-03/MultiJanela-03/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/MultiLingua'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/Assets'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/bin'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/bin/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/obj'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/obj/Debug'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/obj/Debug/intermediatexaml'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/Properties'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/Network-01/Toolkit.Content'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/content'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/content/Toolkit.Content'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl3-wp'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/cs-CZ'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/da-DK'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/de-DE'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/el-GR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/en-GB'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/es-ES'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/fi-FI'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/fr-FR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/hu-HU'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/id-ID'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/it-IT'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/ja-JP'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/ko-KR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/ms-MY'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/nb-NO'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/nl-NL'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/pl-PL'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/pt-BR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/ru-RU'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/sv-SE'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/zh-CN'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/sl4-windowsphone71/zh-TW'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ar-SA'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/az-Latn-AZ'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/be-BY'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/bg-BG'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ca-ES'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/cs-CZ'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/da-DK'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/de-DE'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/el-GR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/en-GB'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/es-ES'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/es-MX'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/et-EE'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/fa-IR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/fi-FI'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/fil-PH'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/fr-CA'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/fr-FR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/he-IL'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/hi-IN'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/hr-HR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/hu-HU'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/id-ID'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/it-IT'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ja-JP'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/kk-KZ'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ko-KR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/lt-LT'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/lv-LV'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/mk-MK'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ms-MY'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/nb-NO'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/nl-NL'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/pl-PL'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/pt-BR'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/pt-PT'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ro-RO'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/ru-RU'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/sk-SK'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/sl-SI'
2015-02-04 07:08:35: Create Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Network/Network-01/packages/WPtoolkit.4.2013.08.16/lib/wp8/sq-AL'
