2015-02-04 06:53:36: -- Analysis Started by User
2015-02-04 06:53:37: Changes: 7,546, Conflicts: 0, CopyTime: 0, CopyState: 0/259, Errors: 0, All: 7812
2015-02-04 06:53:37: Left to Right: Delete File: 7546 
2015-02-04 06:53:50: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/bin/Debug'
2015-02-04 06:53:50: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/bin'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/DatePicker-02.csproj'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/MainPage.xaml'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/MainPage.xaml.cs'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/App.g.cs'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/App.g.i.cs'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/App.xaml'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/App.xbf'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/DatePicker-02.csproj.FileListAbsolute.txt'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/DatePicker-02.exe'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/DatePicker-02.pdb'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/DatePicker-02.xr.xml'
2015-02-04 06:53:50: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/intermediatexaml/DatePicker-02.exe'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/intermediatexaml/DatePicker-02.pdb'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/intermediatexaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/layout.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/layout.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/MainPage.g.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/MainPage.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/MainPage.xbf'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/pri.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/pri.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/priconfig.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/priconfig.xml.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/ProjectArchitectures.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/qualifiers.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/resources.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/resources.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/TempPE'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj/Debug'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/obj'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/Package.appxmanifest'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/Properties/AssemblyInfo.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02/Properties'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02.sln'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02/DatePicker-02.v12.suo'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker/DatePicker-02'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/DatePicker'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Display/CodeLab/Display orientation sample.zip'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Display/CodeLab/Windows 8 Display orientation sample in C#, C++, JavaScript for Visual Studio 2013.url'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Display/CodeLab'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Display'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/App.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/App.xaml.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/Logo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/SmallLogo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/SplashScreen.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/StoreLogo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets/WideLogo.scale-240.png'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Assets'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/bin/Debug'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/bin'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Email-01.csproj'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/MainPage.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/MainPage.xaml.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/App.g.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/App.g.i.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/intermediatexaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/MainPage.g.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/TempPE'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj/Debug'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/obj'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Package.appxmanifest'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Properties/AssemblyInfo.cs'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01/Properties'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01.sln'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01/Email-01.v12.suo'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email/Email-01'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Email'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/File access sample.zip'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/How to Create a Text File in C# - - Abundantcode.com - Abundant Code.url'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/How to Delete a File in C# - - Abundantcode.com - Abundant Code.url'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/How to Read from a Text File in C# - - Abundant Code.url'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/How to Write a string to a Text File in C# - - Abundantcode.com - Abundant Code.url'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/Reading and writing data sample.zip'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab/Windows 8 Reading and writing data sample in C#, C++, JavaScript for Visual Studio 2013.url'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/CodeLab'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/App.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/App.xaml.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/Logo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/SmallLogo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/SplashScreen.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/StoreLogo.scale-240.png'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets/WideLogo.scale-240.png'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/Assets'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/App.xbf'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/AppxManifest.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/File-01.build.appxrecipe'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/File-01.exe'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/File-01.pdb'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/File-01.xr.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/MainPage.xbf'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug/resources.pri'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin/Debug'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/bin'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/File-01.csproj'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/File-01.csproj.user'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/MainPage.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/MainPage.xaml.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/App.g.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/App.g.i.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/App.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/App.xbf'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/File-01.csproj.FileListAbsolute.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/File-01.exe'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/File-01.pdb'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/File-01.xr.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/intermediatexaml/File-01.exe'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/intermediatexaml/File-01.pdb'
2015-02-04 06:53:51: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/intermediatexaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/layout.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/layout.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/MainPage.g.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/MainPage.xaml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/MainPage.xbf'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/pri.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/pri.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/priconfig.xml'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/priconfig.xml.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/ProjectArchitectures.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/qualifiers.txt'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/resources.resfiles'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/resources.resfiles.intermediate'
2015-02-04 06:53:51: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/File/File-01/File-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
